2L	215677	215772	2	2	1	1	0	10
2L	216574	216631	2	2	1	1	0	45
2L	228282	229172	2	2	1	1	0	26
2L	233155	233216	1	1	1	38	0	45
2L	234175	234236	2	2	1	2	0	18
2L	251802	251855	2	2	1	1	0	18
2L	251925	251978	2	2	1	1	0	41
2L	252167	252226	2	2	1	20	0	5
2L	253146	253219	2	2	1	5	0	35
2L	253386	253445	2	2	1	23	0	48
2L	253891	253955	2	2	1	1	0	47
2L	262594	262644	1	1	0	20	0	24
2L	262598	262644	1	1	1	13	0	40
2L	269390	269457	1	1	1	410	0	49
2L	270607	270660	1	1	1	122	0	40
2L	272507	272554	2	2	1	14	0	29
2L	275252	275318	2	2	1	9	0	40
2L	276498	276738	2	2	1	39	0	49
2L	276904	276958	2	2	1	1	0	20
2L	282506	282653	2	4	1	46	0	49
2L	284211	284747	2	2	1	26	0	41
2L	284969	285432	2	2	1	14	0	31
2L	292661	292716	1	1	1	1213	0	50
2L	294373	294440	2	2	1	54	0	38
2L	295281	295345	1	1	1	11	0	27
2L	295629	295703	1	1	1	23	0	42
2L	296812	296976	1	1	1	228	0	49
2L	306390	317742	1	1	1	5	0	37
2L	308843	308996	2	2	1	1	0	17
2L	318121	325677	1	1	1	8	0	42
2L	326059	328592	2	2	0	1	0	17
2L	326062	328592	2	2	1	114	0	49
2L	328035	328064	0	0	0	16	0	36
2L	357192	357422	2	2	1	2	0	24
2L	398867	399847	2	2	1	7	0	46
2L	400943	401006	2	2	1	2	0	46
2L	406036	406094	1	1	1	1	0	16
2L	409466	409531	2	2	1	16	0	33
2L	410074	410126	2	2	1	35	0	44
2L	411061	411128	2	2	1	7	0	28
2L	411719	411781	2	2	1	7	0	12
2L	412238	412446	2	2	1	11	0	39
2L	413655	414442	2	2	1	8	0	23
2L	415447	415511	1	1	1	1	0	26
2L	420147	420291	1	1	1	1822	1	50
2L	424764	424823	1	1	1	12	0	36
2L	441808	441936	2	2	0	2	0	44
2L	449171	449229	2	2	1	2	0	35
2L	449321	449434	2	2	1	12	0	23
2L	450541	450665	2	2	1	10	0	45
2L	450879	452576	2	2	1	2	0	37
2L	452737	452797	2	2	1	9	0	34
2L	454271	454329	1	1	1	0	115	48
2L	454930	454988	1	1	1	0	115	48
2L	456730	456796	1	1	1	1	0	25
2L	473166	473222	1	1	1	23	0	45
2L	473995	474053	1	3	1	18	0	40
2L	474766	475035	1	1	1	14	0	49
2L	475179	475232	1	1	1	1	0	10
2L	537432	537548	1	1	1	5	0	8
2L	539250	539309	1	1	1	11	0	46
2L	539453	539517	1	1	1	1	0	37
2L	542347	542429	2	2	1	1	0	2
2L	542351	542429	2	2	1	201	0	49
2L	543350	543415	2	2	1	71	0	43
2L	544267	544332	2	2	1	47	0	49
2L	546444	546564	1	1	1	4	0	34
2L	547901	547977	2	2	1	3	0	29
2L	560038	560096	1	1	1	56	0	47
2L	560306	560369	1	1	0	10	0	36
2L	566439	566497	2	2	1	1	0	26
2L	566625	566679	2	2	1	10	0	47
2L	569291	569347	1	1	1	13	0	33
2L	574699	574779	1	1	1	5	0	4
2L	575091	575143	1	1	1	1	0	23
2L	576023	576080	2	2	1	3	0	10
2L	603007	603073	1	1	1	8	0	37
2L	773665	776611	1	1	0	1	0	35
2L	773785	776707	1	1	0	1	0	14
2L	773800	776722	1	1	0	1	1	37
2L	779292	779339	2	2	0	12	1	49
2L	779304	779339	2	2	0	1	0	25
2L	779340	779375	2	2	0	3	0	46
2L	786111	786185	1	1	0	2	0	39
2L	786665	786732	2	2	1	1	0	35
2L	788613	790488	2	2	1	32	0	50
2L	810759	810808	1	1	1	16	0	28
2L	811022	811088	1	1	1	35	0	28
2L	811204	811258	1	1	1	13	0	39
2L	812497	812561	1	1	1	1	0	37
2L	813894	813950	2	2	1	18	0	32
2L	814185	814242	2	2	1	6	0	17
2L	815222	815274	2	2	1	7	0	15
2L	815422	815474	2	2	1	6	0	33
2L	821660	822857	1	1	1	114	2	34
2L	823570	823636	1	1	1	17	0	38
2L	824138	824190	1	1	1	64	0	49
2L	824138	824218	1	1	1	2	0	41
2L	830350	830737	1	1	1	1	0	50
2L	831084	831176	1	1	1	12	0	44
2L	831627	831713	1	1	1	16	0	42
2L	834584	834973	2	2	1	29	0	44
2L	835548	836545	2	2	1	9	0	46
2L	836172	836545	2	2	1	1	0	44
2L	837379	849898	2	2	1	54	0	47
2L	851660	851717	2	2	1	52	0	43
2L	852443	852498	2	2	1	14	0	45
2L	852572	852627	2	2	1	2	0	50
2L	853006	853191	1	1	1	53	0	49
2L	853279	853544	1	1	1	24	0	41
2L	855624	855686	1	1	1	198	0	48
2L	855811	855867	1	1	1	67	0	39
2L	862259	862318	2	2	1	29	0	46
2L	862499	862562	2	2	1	24	0	49
2L	864135	864194	2	2	1	6	0	47
2L	864339	864397	2	2	1	13	0	46
2L	864795	868031	2	2	1	51	0	48
2L	870553	871340	1	1	1	1	0	46
2L	873540	875037	1	1	1	5	0	23
2L	878774	878837	2	2	1	29	0	42
2L	879800	879864	2	2	1	1	0	3
2L	880915	880973	2	2	1	21	0	40
2L	881586	881647	2	2	1	37	0	25
2L	881948	882047	2	2	1	10	0	44
2L	882605	882659	2	2	1	21	0	48
2L	883040	883095	2	2	1	6	0	36
2L	884186	884255	2	2	1	117	0	45
2L	884389	884441	2	2	1	74	0	35
2L	884653	884721	2	2	1	16	0	28
2L	884847	884907	2	2	1	35	0	34
2L	914280	914337	1	1	1	14	0	33
2L	914494	914552	1	1	1	5	0	45
2L	914616	914799	1	1	1	17	0	37
2L	915004	915057	1	1	1	5	0	49
2L	915270	915324	1	1	1	15	0	39
2L	915448	915507	1	1	1	60	0	50
2L	915751	915814	1	1	1	7	0	23
2L	916232	916281	1	1	1	35	0	45
2L	916654	916706	1	1	1	3	0	48
2L	917388	917466	1	1	1	3	0	45
2L	1014485	1014549	2	2	1	3	0	44
2L	1014717	1014776	2	2	1	15	2	40
2L	1014975	1015034	2	2	1	5	0	38
2L	1015928	1015992	2	2	1	12	0	37
2L	1016077	1016138	2	2	1	8	0	35
2L	1017642	1017710	2	2	1	19	0	43
2L	1017769	1019267	2	2	1	4	0	43
2L	1019322	1033686	2	2	1	5	0	31
2L	1026251	1026271	0	0	0	46	0	47
2L	1034191	1042963	2	2	1	7	0	35
2L	1047023	1047955	2	2	1	1	0	34
2L	1052266	1052330	2	2	1	56	0	49
2L	1053054	1061233	2	2	1	27	0	49
2L	1062214	1077651	2	2	1	70	0	50
2L	1078569	1078624	1	1	1	25	0	9
2L	1081428	1081577	1	1	1	4	0	36
2L	1081921	1081976	1	1	1	8	0	30
2L	1095430	1099844	1	1	0	23	0	47
2L	1105102	1105158	2	2	1	20	0	40
2L	1106299	1106355	2	2	1	22	0	47
2L	1107107	1107160	2	2	1	26	0	26
2L	1107758	1107811	2	2	1	7	0	24
2L	1109896	1109962	1	1	1	10	0	40
2L	1110424	1110479	1	1	1	11	0	43
2L	1111398	1111453	1	1	1	25	0	44
2L	1111968	1112027	1	1	1	3	0	34
2L	1112445	1112505	1	1	1	37	0	34
2L	1115944	1116440	2	2	1	9	0	6
2L	1116691	1117443	2	2	1	72	0	49
2L	1117505	1118565	2	2	0	4	0	44
2L	1117517	1118565	2	2	1	28	0	49
2L	1117517	1128128	2	2	1	48	0	48
2L	1128346	1128803	2	2	1	15	0	40
2L	1129506	1129818	1	1	1	118	0	50
2L	1131182	1131263	1	1	1	4	0	31
2L	1139386	1139482	1	1	1	1	0	4
2L	1146473	1146538	1	1	1	3	0	27
2L	1149587	1149650	2	2	1	5	0	21
2L	1150070	1150130	2	2	1	6	0	45
2L	1150327	1150378	2	2	1	16	1	48
2L	1150560	1150616	2	2	1	23	0	46
2L	1152116	1152176	2	2	1	87	0	50
2L	1152701	1152770	2	2	1	11	0	41
2L	1153319	1153385	2	2	1	5	0	33
2L	1153732	1158078	2	2	1	51	0	44
2L	1159468	1159755	1	1	1	62	0	47
2L	1161220	1161289	2	2	1	3	0	21
2L	1161870	1161926	2	2	1	12	0	49
2L	1163150	1163759	2	2	1	1	0	3
2L	1165081	1165138	1	1	1	9	0	34
2L	1166923	1166982	1	1	1	48	0	47
2L	1167955	1168011	2	2	1	171	0	47
2L	1168639	1168694	2	2	1	159	0	48
2L	1169562	1169627	2	2	1	228	0	50
2L	1169959	1170227	2	2	1	5	0	40
2L	1170554	1170610	1	1	1	4	0	48
2L	1170957	1171029	2	2	1	7	0	45
2L	1171644	1171713	2	2	1	35	0	45
2L	1171914	1172022	2	2	1	1	0	28
2L	1173830	1173883	1	1	1	1	0	14
2L	1177192	1177255	1	1	1	11	0	37
2L	1177862	1177947	1	1	1	3	0	24
2L	1178045	1178107	1	1	1	49	0	47
2L	1178468	1178840	1	1	1	9	0	20
2L	1179070	1179126	1	1	1	20	0	45
2L	1179197	1179451	1	1	1	20	0	41
2L	1179526	1179859	1	1	1	3	0	13
2L	1180124	1180212	1	1	1	14	0	37
2L	1180450	1180512	1	1	1	14	0	43
2L	1180927	1180994	1	1	1	13	0	37
2L	1181794	1181854	1	1	1	77	0	36
2L	1182105	1182169	1	1	1	167	5	49
2L	1186453	1191402	1	1	1	13	0	47
2L	1191535	1191598	1	1	1	10	0	26
2L	1246675	1246728	1	1	0	4	0	36
2L	1285445	1285505	1	1	1	1	0	18
2L	1285638	1285744	1	1	1	5	0	43
2L	1334760	1334818	1	1	1	66	0	48
2L	1341521	1341588	2	2	1	13	0	38
2L	1344516	1344557	1	1	0	2	0	28
2L	1344516	1344561	1	1	0	338	0	49
2L	1344516	1344569	1	1	1	955	1	50
2L	1344516	1344580	1	1	1	91	0	48
2L	1345133	1747334	2	2	0	8	0	15
2L	1352642	1352697	2	2	1	37	0	42
2L	1353839	1353887	2	2	1	237	0	50
2L	1355630	1355701	2	2	1	171	0	49
2L	1359111	1359171	2	2	1	4	0	30
2L	1359271	1359331	2	2	1	83	0	49
2L	1359418	1359466	2	2	1	134	0	50
2L	1359698	1359760	2	2	1	7	0	41
2L	1360374	1360491	2	2	1	303	0	49
2L	1360568	1360774	1	1	0	1	0	48
2L	1360591	1360656	2	2	1	942	2	49
2L	1360737	1360795	2	2	1	944	2	50
2L	1360927	1361457	2	2	1	253	1	50
2L	1361579	1361640	2	2	1	68	0	47
2L	1362591	1362662	2	2	0	3	0	36
2L	1368110	1368214	1	1	1	2	0	29
2L	1368314	1368365	1	1	1	89	0	49
2L	1368480	1368529	1	1	1	89	0	45
2L	1447629	1463689	2	2	0	2	0	36
2L	1457599	1463689	2	2	0	6	0	30
2L	1498757	1498906	0	0	0	85	0	48
2L	1499422	1499557	2	2	1	112	0	48
2L	1499422	1499674	2	2	1	1	0	29
2L	1500046	1500113	2	2	1	64	0	47
2L	1500203	1500408	2	2	1	33	0	45
2L	1501037	1501096	2	2	1	1	0	25
2L	1501873	1501932	2	2	1	8	0	32
2L	1586789	1586851	2	2	1	80	0	39
2L	1595544	1595597	2	2	1	37	0	47
2L	1595828	1595891	2	2	1	7	0	26
2L	1596422	1609485	2	2	1	4	0	21
2L	1605486	1606389	1	1	1	8	0	31
2L	1609659	1609754	2	2	1	4	0	45
2L	1612989	1613043	2	2	1	64	0	48
2L	1613424	1613982	2	2	1	38	0	45
2L	1651713	1652774	1	1	1	7	0	45
2L	1653836	1678868	1	1	1	1	0	7
2L	1690756	1694223	1	1	1	4	0	13
2L	1694442	1694546	1	1	1	2	0	3
2L	1695377	1695438	1	1	1	34	0	48
2L	1695587	1695648	1	1	1	92	0	45
2L	1705115	1705399	1	1	1	19	0	49
2L	1707489	1707563	2	2	0	9	0	16
2L	1707999	1708060	2	2	1	60	0	38
2L	1708215	1708281	2	2	1	4	0	27
2L	1708403	1708461	2	2	1	2	0	14
2L	1709333	1709616	2	2	1	226	0	50
2L	1709812	1709877	2	2	1	66	0	49
2L	1709964	1710042	2	2	1	38	0	48
2L	1710104	1710207	2	2	1	24	0	32
2L	1710538	1710598	1	1	1	26	0	47
2L	1710698	1710850	1	1	1	97	0	49
2L	1712088	1712144	2	2	1	1	0	36
2L	1715780	1715838	2	2	0	9	0	26
2L	1718904	1718995	2	2	0	7	0	30
2L	1726656	1726752	2	2	1	43	0	50
2L	1726656	1726953	2	2	0	5	0	28
2L	1726656	1727645	2	2	1	203	1	50
2L	1727881	1728053	2	2	1	38	1	47
2L	1728214	1729549	2	2	0	5	0	39
2L	1728233	1729549	2	2	1	38	0	49
2L	1738020	1741659	1	1	1	1	0	49
2L	1743780	1744922	1	1	1	1	0	41
2L	1746030	1747691	1	1	1	1	0	46
2L	1748875	1749517	1	1	1	6	0	9
2L	1758659	1758932	2	2	1	51	0	46
2L	1832367	1832423	2	2	1	55	0	34
2L	1859002	1864931	2	2	1	5	0	35
2L	1885319	1909668	1	1	1	4	0	31
2L	1894857	1909668	1	1	0	0	6	45
2L	1898741	1909668	1	1	0	0	6	45
2L	1909993	1910066	1	1	1	4	0	20
2L	1910010	1910066	1	1	0	4	0	19
2L	1910150	1932055	1	1	1	7	0	49
2L	1932148	1933805	1	1	1	5	0	44
2L	1934329	1934478	1	1	1	3	0	16
2L	1935684	1935738	1	1	1	1	0	35
2L	1936585	1936644	1	1	0	4	0	25
2L	1936992	1937053	1	1	1	31	0	39
2L	1937374	1937440	1	1	1	5	0	29
2L	1937584	1938507	1	1	1	13	0	37
2L	1938620	1941581	1	1	1	7	0	8
2L	1941678	1941754	1	1	1	6	0	32
2L	1941904	1941970	1	1	1	42	0	44
2L	1942047	1942107	1	1	1	70	0	48
2L	1942183	1942250	1	1	1	63	0	41
2L	1942452	1942509	1	1	1	3	0	49
2L	1942664	1942784	1	1	1	26	0	43
2L	1974142	1974204	1	1	0	7	0	46
2L	1974481	1974563	1	1	1	54	0	35
2L	1974819	1974880	1	1	1	27	0	47
2L	1974992	1975060	1	1	1	25	0	45
2L	1981584	1981641	1	1	1	514	0	50
2L	1981833	1981885	1	1	1	53	0	50
2L	1982499	1982546	1	1	1	99	0	48
2L	1983961	1984018	1	1	1	197	0	48
2L	1984144	1984205	1	1	1	243	0	49
2L	1985402	1985470	2	2	1	360	0	50
2L	1985720	1985781	2	2	1	182	0	49
2L	1985884	1985945	2	2	1	149	0	49
2L	1986106	1986791	2	2	0	12	0	30
2L	1986106	1986796	2	2	1	304	0	47
2L	1986106	1987584	2	2	1	9	0	48
2L	1992040	1992092	2	2	1	26	0	32
2L	2001211	2001402	1	1	1	3	0	26
2L	2016498	2024064	2	2	0	9	0	31
2L	2024266	2026767	1	1	1	3	0	40
2L	2027211	2027278	1	1	1	9	0	42
2L	2027792	2027851	1	1	1	11	0	49
2L	2028051	2028112	1	1	1	20	0	44
2L	2028250	2028302	1	1	1	4	0	7
2L	2028250	2028320	1	1	1	37	0	50
2L	2029029	2029091	1	1	1	1	0	10
2L	2029419	2029493	1	1	1	23	0	49
2L	2040155	2040216	1	1	1	7	0	34
2L	2040360	2040421	1	1	1	31	0	23
2L	2041574	2041646	1	1	1	33	0	36
2L	2042570	2042652	1	1	1	38	0	49
2L	2045642	2045699	1	1	1	35	0	49
2L	2046012	2046065	1	1	1	7	0	37
2L	2046219	2046427	1	1	1	11	0	47
2L	2080124	2080207	1	1	1	27	0	43
2L	2081067	2081131	1	1	1	1	0	3
2L	2084226	2084277	1	1	1	51	0	47
2L	2131255	2134438	1	1	1	18	0	46
2L	2134968	2135037	1	1	1	52	0	48
2L	2136645	2136730	1	1	1	48	0	40
2L	2137795	2137882	2	2	1	13	0	46
2L	2137927	2137983	2	2	1	1	0	40
2L	2140313	2140379	2	2	1	39	0	43
2L	2142581	2142641	2	2	1	4	0	35
2L	2144054	2144118	2	2	1	9	0	11
2L	2148590	2148646	1	1	1	12	0	41
2L	2149781	2149841	1	1	1	22	0	50
2L	2150262	2150328	1	1	1	8	0	37
2L	2150796	2150847	1	1	1	15	0	32
2L	2152147	2152232	1	1	1	3	0	18
2L	2152466	2152662	1	1	1	64	0	43
2L	2152945	2153002	1	1	1	216	4	45
2L	2153106	2153281	1	1	1	22	0	40
2L	2153532	2153595	1	1	1	53	0	49
2L	2154411	2154472	1	1	1	14	0	40
2L	2190644	2190706	2	2	1	10	0	33
2L	2190647	2190706	2	2	1	4	0	31
2L	2190785	2191849	2	2	1	4	0	29
2L	2191079	2191849	2	2	1	42	0	42
2L	2192091	2192146	2	2	1	7	0	41
2L	2192716	2192777	2	2	1	25	0	48
2L	2213334	2213414	2	2	1	784	1	50
2L	2213558	2213615	2	2	1	595	0	50
2L	2213757	2213895	2	2	1	67	0	48
2L	2214885	2215013	1	1	1	9	0	32
2L	2217545	2217597	1	1	1	10	0	35
2L	2219105	2219160	1	1	1	12	0	4
2L	2219717	2219776	1	1	1	9	0	12
2L	2220259	2220319	1	1	1	10	0	39
2L	2220952	2223242	1	1	1	6	0	49
2L	2222299	2223242	1	1	1	9	0	47
2L	2222771	2223242	1	1	1	19	0	39
2L	2223634	2223704	1	1	1	217	0	49
2L	2224527	2224578	1	1	1	23	0	33
2L	2224686	2224743	1	1	1	24	0	46
2L	2225358	2225409	1	1	1	22	0	31
2L	2227282	2229265	1	1	1	42	0	49
2L	2229394	2229456	1	1	1	67	0	49
2L	2229576	2229637	1	1	1	31	0	49
2L	2229814	2229877	1	1	1	41	0	47
2L	2233048	2233109	2	2	1	1	0	37
2L	2233978	2234234	2	2	1	6	0	26
2L	2234351	2234408	2	2	1	15	0	11
2L	2235900	2236307	2	2	1	11	0	35
2L	2237975	2238036	2	2	1	40	0	35
2L	2239129	2239191	2	2	1	23	0	30
2L	2240269	2240340	2	2	1	66	0	30
2L	2245495	2245544	1	1	1	30	0	49
2L	2245495	2245550	1	1	1	5	0	47
2L	2263756	2263815	1	1	1	176	0	47
2L	2264043	2264096	1	1	1	40	0	43
2L	2264421	2264482	2	2	1	2	0	47
2L	2264710	2264771	2	2	1	32	0	42
2L	2278920	2279633	2	2	0	3	0	34
2L	2284326	2284766	2	2	1	5	0	33
2L	2287405	2287538	2	2	0	7	0	24
2L	2287457	2287538	2	2	0	5	0	46
2L	2287620	2287681	2	2	1	4	0	47
2L	2300505	2300582	1	1	1	14	0	29
2L	2308532	2308580	1	1	1	13	0	13
2L	2310450	2310661	2	2	1	13	0	30
2L	2330808	2357077	2	2	0	1	0	44
2L	2360394	2360455	2	2	1	34	0	46
2L	2360570	2360632	2	2	1	139	0	45
2L	2360802	2360971	2	2	1	44	0	29
2L	2361093	2361159	2	2	1	24	0	47
2L	2361573	2412331	1	1	0	0	5	16
2L	2361586	2364640	2	2	1	9	0	39
2L	2361586	2364889	2	2	1	12	0	48
2L	2368214	2368315	1	1	1	2	0	27
2L	2370521	2370611	2	2	1	15	0	45
2L	2372771	2372829	2	2	1	67	0	41
2L	2373077	2373133	2	2	1	15	0	40
2L	2373426	2373493	2	2	1	33	0	35
2L	2373723	2374488	2	2	1	33	0	35
2L	2375293	2375371	2	2	1	2	0	33
2L	2382297	2382348	1	1	1	17	0	43
2L	2382561	2382616	1	1	1	19	0	29
2L	2385446	2385506	2	2	1	24	0	50
2L	2385452	2385506	2	2	1	119	0	48
2L	2389091	2389172	1	1	0	2	0	26
2L	2415887	2416040	0	0	0	11	0	30
2L	2416380	2416435	2	2	1	22	0	46
2L	2419499	2419550	2	2	1	14	0	39
2L	2490679	2490732	2	2	1	31	0	25
2L	2491443	2491512	2	4	1	35	0	48
2L	2492202	2492258	2	2	1	38	0	46
2L	2492419	2492492	2	2	1	71	0	44
2L	2493297	2495373	1	1	1	14	0	36
2L	2495488	2495569	1	1	1	13	0	24
2L	2495889	2496398	1	1	1	48	0	49
2L	2517598	2517650	2	2	1	98	0	48
2L	2552330	2552499	2	2	1	59	0	39
2L	2563066	2563132	2	2	1	1	0	5
2L	2563397	2563503	2	2	1	30	0	37
2L	2564523	2564576	2	2	1	8	0	35
2L	2565249	2565303	2	2	1	2	0	6
2L	2565549	2571649	2	2	0	12	0	16
2L	2565568	2571649	2	2	1	27	0	47
2L	2571774	2571830	2	2	1	51	0	48
2L	2572254	2572314	2	2	1	62	0	48
2L	2572667	2572719	2	2	1	15	0	39
2L	2576573	2576636	2	2	1	1	0	24
2L	2579427	2579482	2	2	1	172	0	48
2L	2579568	2579618	2	2	1	252	0	48
2L	2579797	2579859	2	2	1	273	0	50
2L	2579956	2580014	2	2	1	55	0	22
2L	2580582	2580643	1	1	1	90	0	44
2L	2581839	2581897	2	2	1	78	0	48
2L	2582110	2582173	2	2	1	253	0	49
2L	2582403	2582465	2	2	1	139	0	49
2L	2582812	2582866	2	2	1	71	0	50
2L	2583319	2583368	2	2	0	1	0	25
2L	2583319	2583533	2	2	1	159	0	48
2L	2584199	2584256	2	2	1	23	0	48
2L	2584402	2585169	2	2	1	62	0	50
2L	2592010	2592070	1	1	1	2	0	34
2L	2592230	2592288	1	1	1	112	0	43
2L	2610422	2610477	1	1	1	17	0	43
2L	2652063	2652122	2	2	1	1	0	42
2L	2652469	2652544	1	1	0	12	0	18
2L	2653238	2653288	1	1	1	69	0	50
2L	2655557	2655618	1	1	1	60	0	49
2L	2665199	2665255	1	1	1	50	0	47
2L	2684152	2704925	1	1	1	1	0	44
2L	2695995	2696052	2	2	1	5	0	44
2L	2737322	2737421	1	1	1	1	0	45
2L	2737568	2737661	1	1	1	11	0	20
2L	2738616	2738682	1	1	1	5	0	13
2L	2738784	2738868	1	1	1	5	0	44
2L	2740212	2740388	1	1	1	46	0	48
2L	2740474	2740519	1	1	1	101	0	48
2L	2740785	2741107	1	1	1	30	0	44
2L	2741483	2741558	1	1	1	11	0	48
2L	2744538	2744603	2	2	1	32	0	49
2L	2744538	2744614	2	2	1	11	0	45
2L	2744713	2744766	2	2	1	72	0	50
2L	2747253	2747310	2	2	1	13	0	47
2L	2747682	2748171	0	0	0	14	0	33
2L	2748256	2748319	2	2	1	71	0	47
2L	2753661	2756007	1	1	1	6	0	31
2L	2756171	2756244	1	1	1	20	0	23
2L	2760147	2760216	1	1	1	16	0	48
2L	2761309	2761503	1	1	1	8	0	16
2L	2763089	2763150	1	1	1	5	0	27
2L	2764442	2764504	2	2	1	11	0	48
2L	2765428	2765495	2	2	1	8	0	34
2L	2768227	2768285	1	1	1	10	1	31
2L	2770192	2770258	1	1	1	1	0	37
2L	2770401	2770459	1	1	1	27	0	42
2L	2771606	2771674	2	2	1	79	0	44
2L	2782840	2783040	2	2	1	6	0	29
2L	2782941	2783040	2	2	1	10	0	4
2L	2793265	2793327	2	2	1	1	0	44
2L	2811529	2811597	1	1	1	1	0	40
2L	2814180	2814242	1	1	1	81	1	49
2L	2814590	2814637	2	2	1	2	0	23
2L	2814757	2814806	2	2	1	8	0	45
2L	2815306	2815379	2	2	1	12	0	46
2L	2815545	2815603	2	2	1	4	0	19
2L	2837287	2837345	2	2	1	13	0	24
2L	2842809	2842870	2	2	1	1	0	30
2L	2856166	2856239	2	2	0	12	0	37
2L	2856176	2856246	1	1	1	280	1	49
2L	2856306	2856376	1	1	1	532	1	50
2L	2856569	2856630	1	1	1	247	1	11
2L	2856704	2861521	1	1	0	1	0	27
2L	2865578	2866331	1	1	1	2	0	46
2L	2869255	2869322	2	2	1	308	0	49
2L	2869551	2870688	2	2	1	15	0	39
2L	2870933	2871003	2	2	1	14	0	45
2L	2871689	2873635	2	2	1	107	0	40
2L	2875265	2875385	1	1	1	28	0	41
2L	2877390	2877610	2	2	1	23	0	50
2L	2877804	2877863	2	2	1	54	0	46
2L	2879880	2880043	1	1	1	4	0	35
2L	2881321	2881381	2	2	1	20	0	41
2L	2882512	2882691	2	2	1	16	0	34
2L	2882834	2884992	2	2	1	37	0	43
2L	2890917	2945029	1	1	1	1	0	13
2L	2890917	2946708	1	1	1	6	0	12
2L	2946659	2946708	1	1	1	2	0	30
2L	2948031	2948088	1	1	1	60	0	42
2L	2948146	2948204	1	1	1	58	0	49
2L	2951112	2951190	1	1	1	58	0	48
2L	2951383	2951469	1	1	1	13	0	46
2L	2951557	2951639	1	1	1	1	0	24
2L	2952028	2952088	1	1	1	19	0	38
2L	2955314	2955379	1	1	1	15	0	24
2L	2955508	2961214	1	1	0	15	0	23
2L	2959521	2960689	1	1	1	4	0	47
2L	2961673	2961738	1	1	1	61	0	42
2L	2961997	2962271	1	1	1	4	0	15
2L	2961997	2962585	1	1	1	1	0	11
2L	2962287	2962585	1	1	1	4	0	15
2L	2963133	2963224	1	1	1	5	0	37
2L	2970905	2970985	2	2	1	7	0	49
2L	2971055	2971116	2	2	1	16	0	41
2L	2971195	2971255	2	2	1	25	0	37
2L	2973108	2973165	1	1	1	3	0	15
2L	2973369	2973428	1	1	1	12	0	36
2L	2975080	2975150	2	2	1	137	0	40
2L	2977531	2977586	1	1	1	32	0	50
2L	2977939	2978056	0	0	0	3	0	33
2L	2980378	2980469	2	2	1	16	0	48
2L	2985414	2985475	2	2	1	49	0	42
2L	2985586	2985640	2	2	1	19	0	48
2L	2986515	2986578	2	2	0	8	0	13
2L	2988384	2988436	1	1	1	107	0	46
2L	2988679	2988739	1	1	1	16	0	38
2L	2989082	2989158	1	1	1	12	0	42
2L	2989338	2989396	1	1	1	1	0	24
2L	2990380	2990435	2	2	1	20	0	42
2L	2993378	2993544	1	1	1	116	0	49
2L	2993378	2993596	1	1	0	30	0	31
2L	2995071	2995435	1	1	1	11	0	38
2L	2996436	2996501	1	1	1	25	0	46
2L	3014885	3014955	1	1	1	6	0	34
2L	3016866	3016925	2	2	1	16	0	46
2L	3017120	3017178	2	2	1	47	0	47
2L	3017321	3017383	2	2	1	8	0	38
2L	3017726	3017779	2	2	1	21	0	48
2L	3017904	3017958	2	2	1	63	0	38
2L	3018082	3018163	2	2	1	2	0	3
2L	3019404	3019509	1	1	1	7	0	15
